"protein"	"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"Nsnp"	"mark"
"TRAIL_CVDI"	"TRAIL"	"Waist-hip ratio"	"rs2304456"	0.00309957380860132	0.0112359550561798	0.782654008414754	7	"pan"
"TRAIL_CVDI"	"TRAIL"	"Waist-hip ratio"	"rs28929474"	-0.0213707830865517	0.0111433368951305	0.0551353332077375	7	"pan"
"TRAIL_CVDI"	"TRAIL"	"Waist-hip ratio"	"rs35617250"	-0.00444444444444444	0.0222222222222222	0.841480581121794	7	"pan"
"TRAIL_CVDI"	"TRAIL"	"Waist-hip ratio"	"rs4760"	-0.0308539944903581	0.00716253443526171	1.64966650618625e-05	7	"pan"
"TRAIL_CVDI"	"TRAIL"	"Waist-hip ratio"	"rs673408"	0.0092485549132948	0.0208092485549133	0.65672128656377	7	"pan"
"TRAIL_CVDI"	"TRAIL"	"Waist-hip ratio"	"rs8178824"	0.0333080999242998	0.022331566994701	0.135823601433694	7	"pan"
"TRAIL_CVDI"	"TRAIL"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.0138482181434057	0.00712849064046713	0.0520575148558619	7	"pan"
"TRAIL-R2_CVDI"	"TRAIL-R2"	"Waist-hip ratio"	"rs149773150"	0.00833333333333333	0.0276255707762557	0.762916682569109	3	"pan"
"TRAIL-R2_CVDI"	"TRAIL-R2"	"Waist-hip ratio"	"rs2293400"	-0.0175666883539362	0.00683148991541965	0.0101279905493907	3	"pan"
"TRAIL-R2_CVDI"	"TRAIL-R2"	"Waist-hip ratio"	"rs79287178"	0.0164027149321267	0.0345022624434389	0.634494885020275	3	"pan"
"TRAIL-R2_CVDI"	"TRAIL-R2"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.0149170167096702	0.00651251584745952	0.0219914669481268	3	"pan"
"TRANCE_CVDI"	"TRANCE"	"Waist-hip ratio"	"rs117113213"	-0.269076305220883	0.0327022375215146	1.90253618627916e-16	7	"pan"
"TRANCE_CVDI"	"TRANCE"	"Waist-hip ratio"	"rs11713634"	-0.0352380952380952	0.019047619047619	0.0643135495912274	7	"pan"
"TRANCE_CVDI"	"TRANCE"	"Waist-hip ratio"	"rs2242313"	-0.0125823846614739	0.0107849011384062	0.243345009148763	7	"pan"
"TRANCE_CVDI"	"TRANCE"	"Waist-hip ratio"	"rs4512994"	0.00827814569536424	0.0165562913907285	0.617075077451974	7	"pan"
"TRANCE_CVDI"	"TRANCE"	"Waist-hip ratio"	"rs704"	0.0232991612301957	0.0167753960857409	0.164866539747909	7	"pan"
"TRANCE_CVDI"	"TRANCE"	"Waist-hip ratio"	"rs73224404"	0.0225988700564972	0.0169491525423729	0.182422439451736	7	"pan"
"TRANCE_CVDI"	"TRANCE"	"Waist-hip ratio"	"rs79287178"	-0.00528521960998724	0.0111171860761801	0.634494885020274	7	"pan"
"TRANCE_CVDI"	"TRANCE"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.00991581522724519	0.0198739579603111	0.617825104818293	7	"pan"
"U-PAR_CVDI"	"U-PAR"	"Waist-hip ratio"	"rs12449427"	-0.0209150326797386	0.0274509803921569	0.446116847721283	6	"pan"
"U-PAR_CVDI"	"U-PAR"	"Waist-hip ratio"	"rs2162500"	0.0631895687061184	0.0180541624874624	0.00046525815807105	6	"pan"
"U-PAR_CVDI"	"U-PAR"	"Waist-hip ratio"	"rs2302524"	0.0235294117647059	0.0166089965397924	0.156580407089635	6	"pan"
"U-PAR_CVDI"	"U-PAR"	"Waist-hip ratio"	"rs2688619"	0.0148423005565863	0.0185528756957328	0.423710797166793	6	"pan"
"U-PAR_CVDI"	"U-PAR"	"Waist-hip ratio"	"rs3967200"	0.0359435173299101	0.0346598202824134	0.299718596611209	6	"pan"
"U-PAR_CVDI"	"U-PAR"	"Waist-hip ratio"	"rs66530140"	-0.00368098159509202	0.0245398773006135	0.880764615259515	6	"pan"
"U-PAR_CVDI"	"U-PAR"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.0237236536200291	0.0115972274599919	0.040792641422867	6	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"Waist-hip ratio"	"rs10822155"	-0.0787716955941255	0.0267022696929239	0.00317773929472974	4	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"Waist-hip ratio"	"rs2375981"	0.00237341772151899	0.0158227848101266	0.880764615259515	4	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"Waist-hip ratio"	"rs6921438"	0.00157091561938959	0.0040394973070018	0.697358341877476	4	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"Waist-hip ratio"	"rs6993770"	0.00200803212851406	0.0127175368139224	0.874539745432806	4	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.000105534674598481	0.00638099243205095	0.986804458753953	4	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"Waist-hip ratio"	"rs2731673"	-0.0504305043050431	0.027060270602706	0.0623727874477436	4	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"Waist-hip ratio"	"rs3733402"	0.0010487676979549	0.00943890928159413	0.911528237909377	4	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"Waist-hip ratio"	"rs5030073"	-0.0121580547112462	0.0202634245187437	0.548506235500147	4	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"Waist-hip ratio"	"rs7178801"	-0.0382165605095541	0.0334394904458599	0.253097908947116	4	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.00759348505129091	0.00941525371839431	0.419949531539051	4	"pan"
"hK11_CVDI"	"hK11"	"Waist-hip ratio"	"rs117268623"	-0.00137751033132748	0.00420503153773653	0.743224552275968	2	"pan"
"hK11_CVDI"	"hK11"	"Waist-hip ratio"	"rs12469459"	0.0095389507154213	0.0174880763116057	0.585440934568927	2	"pan"
"hK11_CVDI"	"hK11"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.000780851842828804	0.00408850013851988	0.84853549709285	2	"pan"
"mAmP_CVDI"	"mAmP"	"Waist-hip ratio"	"rs11150190"	-0.0541114058355438	0.0111405835543767	1.19091674953928e-06	4	"pan"
"mAmP_CVDI"	"mAmP"	"Waist-hip ratio"	"rs114165349"	0.0407470288624788	0.0189586870401811	0.0316142920709394	4	"pan"
"mAmP_CVDI"	"mAmP"	"Waist-hip ratio"	"rs1800961"	-0.0489848533677087	0.0161134386077989	0.00236578148620881	4	"pan"
"mAmP_CVDI"	"mAmP"	"Waist-hip ratio"	"rs9905308"	0.0462894930198384	0.014695077149155	0.00163270462565712	4	"pan"
"mAmP_CVDI"	"mAmP"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.015367565675022	0.0271769939353969	0.571759355505762	4	"pan"
"t-PA_CVDI"	"t-PA"	"Waist-hip ratio"	"rs10744481"	-0.0585714285714286	0.03	0.0508929927625076	2	"pan"
"t-PA_CVDI"	"t-PA"	"Waist-hip ratio"	"rs10965545"	-0.0592334494773519	0.0271777003484321	0.0292954960479384	2	"pan"
"t-PA_CVDI"	"t-PA"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.0589350370505143	0.0201415948059534	0.00343310903133265	2	"pan"
